Aquatic Programs Count,day,Day of Week,Family Swim Count,Lap Swim Count,Outage Count,tally_Time,Water Excercise Count
,11/28/2019,Thursday,,,,14:15:00,
,11/28/2019,Thursday,,,,14:45:00,
,11/28/2019,Thursday,,,,15:15:00,
,11/28/2019,Thursday,,,,15:45:00,
,11/28/2019,Thursday,,,,16:15:00,
,11/28/2019,Thursday,,,,16:45:00,
,11/28/2019,Thursday,,25,,17:15:00,
,11/28/2019,Thursday,,27,,17:45:00,
,11/28/2019,Thursday,,4,,18:15:00,
,11/28/2019,Thursday,,,,18:45:00,
,11/28/2019,Thursday,,,,19:15:00,
,11/28/2019,Thursday,,,,19:45:00,
,11/28/2019,Thursday,,,,20:15:00,
,11/28/2019,Thursday,,,,20:45:00,
,11/28/2019,Thursday,,,,21:15:00,
,11/29/2019,Friday,,,,05:45:00,
,11/29/2019,Friday,,,,06:15:00,
,11/29/2019,Friday,,,,06:45:00,
,11/29/2019,Friday,,,,07:15:00,
,11/29/2019,Friday,,,,07:45:00,
,11/29/2019,Friday,,0,,08:15:00,1
,11/29/2019,Friday,,0,,08:45:00,1
,11/29/2019,Friday,,,,09:15:00,9
,11/29/2019,Friday,,,,09:45:00,10
,11/29/2019,Friday,,2,,10:15:00,
,11/29/2019,Friday,,2,,10:45:00,
,11/29/2019,Friday,,2,,11:15:00,
,11/29/2019,Friday,,3,,11:45:00,
,11/29/2019,Friday,,,,12:15:00,
,11/29/2019,Friday,,4,,12:45:00,
,11/29/2019,Friday,,,,13:15:00,
,11/29/2019,Friday,,,,13:45:00,
,11/29/2019,Friday,,,,14:15:00,
,11/29/2019,Friday,,,,14:45:00,
,11/29/2019,Friday,,,,15:15:00,
,11/29/2019,Friday,,,,15:45:00,
,11/29/2019,Friday,,,,16:15:00,
,11/29/2019,Friday,,,,16:45:00,
,11/29/2019,Friday,,,,17:15:00,
,11/29/2019,Friday,,,,17:45:00,
,11/29/2019,Friday,,,,18:15:00,
,11/29/2019,Friday,,,,18:45:00,
,11/29/2019,Friday,4,,,19:15:00,
,11/29/2019,Friday,,,,19:45:00,
,11/29/2019,Friday,,,,20:15:00,
,11/29/2019,Friday,,,,20:45:00,
,11/29/2019,Friday,,,,21:15:00,
,11/30/2019,Saturday,,,,05:45:00,
,11/30/2019,Saturday,,,,06:15:00,
,11/30/2019,Saturday,,,,06:45:00,
,11/30/2019,Saturday,,,,07:15:00,
,11/30/2019,Saturday,,,,07:45:00,
,11/30/2019,Saturday,,1,,08:15:00,
,11/30/2019,Saturday,,0,,08:45:00,
,11/30/2019,Saturday,,,,09:15:00,
,11/30/2019,Saturday,,,,09:45:00,
,11/30/2019,Saturday,,,,10:15:00,
,11/30/2019,Saturday,,,,10:45:00,
,11/30/2019,Saturday,,12,,11:15:00,
,11/30/2019,Saturday,,,,11:45:00,
,11/30/2019,Saturday,,12,,12:15:00,
,11/30/2019,Saturday,,4,,12:45:00,
,11/30/2019,Saturday,,,,13:15:00,
,11/30/2019,Saturday,,,,13:45:00,
,11/30/2019,Saturday,,,,14:15:00,
,11/30/2019,Saturday,,,,14:45:00,
,11/30/2019,Saturday,,,,15:15:00,
,11/30/2019,Saturday,,4,,15:45:00,
,11/30/2019,Saturday,21,,,16:15:00,
,11/30/2019,Saturday,28,,,16:45:00,
,11/30/2019,Saturday,26,,,17:15:00,
,11/30/2019,Saturday,,,,17:45:00,
,11/30/2019,Saturday,3,,,18:15:00,
,11/30/2019,Saturday,,,,18:45:00,
,11/30/2019,Saturday,,,,19:15:00,
,11/30/2019,Saturday,,,,19:45:00,
,11/30/2019,Saturday,,,,20:15:00,
,11/30/2019,Saturday,,,,20:45:00,
,11/30/2019,Saturday,,,,21:15:00,
,12/01/2019,Sunday,,,,05:45:00,
,12/01/2019,Sunday,,,,06:15:00,
,12/01/2019,Sunday,,,,06:45:00,
,12/01/2019,Sunday,,,,07:15:00,
,12/01/2019,Sunday,,,,07:45:00,
,12/01/2019,Sunday,,2,,08:15:00,
,12/01/2019,Sunday,,8,,08:45:00,
,12/01/2019,Sunday,,15,,09:15:00,
,12/01/2019,Sunday,,16,,09:45:00,
,12/01/2019,Sunday,,14,,10:15:00,
,12/01/2019,Sunday,,27,,10:45:00,
,12/01/2019,Sunday,,32,,11:15:00,
,12/01/2019,Sunday,,21,,11:45:00,
,12/01/2019,Sunday,,14,,12:15:00,
,12/01/2019,Sunday,,19,,12:45:00,
,12/01/2019,Sunday,,4,,13:15:00,
,12/01/2019,Sunday,,14,,13:45:00,
,12/01/2019,Sunday,,18,,14:15:00,
,12/01/2019,Sunday,,23,,14:45:00,
,12/01/2019,Sunday,,34,,15:15:00,
,12/01/2019,Sunday,,35,,15:45:00,
,12/01/2019,Sunday,,,,16:15:00,
,12/01/2019,Sunday,30,,,16:45:00,
,12/01/2019,Sunday,38,,,17:15:00,
,12/01/2019,Sunday,,,,17:45:00,
,12/01/2019,Sunday,,,,18:15:00,
,12/01/2019,Sunday,,,,18:45:00,
,12/01/2019,Sunday,,,,19:15:00,
,12/01/2019,Sunday,,,,19:45:00,
,12/01/2019,Sunday,,,,20:15:00,
,12/01/2019,Sunday,,,,20:45:00,
,12/01/2019,Sunday,,,,21:15:00,
,12/02/2019,Monday,,3,,05:45:00,
,12/02/2019,Monday,,5,,06:15:00,
,12/02/2019,Monday,,4,,06:45:00,
,12/02/2019,Monday,,2,,07:15:00,
,12/02/2019,Monday,,4,,07:45:00,
,12/02/2019,Monday,,7,,08:15:00,
,12/02/2019,Monday,,7,,08:45:00,
,12/02/2019,Monday,,,,09:15:00,12
,12/02/2019,Monday,,,,09:45:00,12
,12/02/2019,Monday,,4,,10:15:00,
,12/02/2019,Monday,,9,,10:45:00,
,12/02/2019,Monday,,8,,11:15:00,
,12/02/2019,Monday,,8,,11:45:00,
,12/02/2019,Monday,,,,12:15:00,7
,12/02/2019,Monday,,,,12:45:00,7
,12/02/2019,Monday,,,,13:15:00,
,12/02/2019,Monday,,,,13:45:00,
,12/02/2019,Monday,,,,14:15:00,
,12/02/2019,Monday,,,,14:45:00,
,12/02/2019,Monday,,,,15:15:00,
,12/02/2019,Monday,,,,15:45:00,
,12/02/2019,Monday,5,,,16:15:00,
,12/02/2019,Monday,9,1,,16:45:00,
,12/02/2019,Monday,,10,,17:15:00,
,12/02/2019,Monday,,8,,17:45:00,
,12/02/2019,Monday,,3,,18:15:00,
,12/02/2019,Monday,,3,,18:45:00,
,12/02/2019,Monday,,7,,19:15:00,
,12/02/2019,Monday,,5,,19:45:00,
,12/02/2019,Monday,,5,,20:15:00,
,12/02/2019,Monday,,3,,20:45:00,
,12/02/2019,Monday,,2,,21:15:00,
,12/03/2019,Tuesday,,,,05:45:00,
,12/03/2019,Tuesday,,,,06:15:00,
,12/03/2019,Tuesday,,,,06:45:00,
,12/03/2019,Tuesday,,,,07:15:00,
,12/03/2019,Tuesday,,,,07:45:00,
,12/03/2019,Tuesday,,7,,08:15:00,
,12/03/2019,Tuesday,,10,,08:45:00,
,12/03/2019,Tuesday,,,,09:15:00,10
,12/03/2019,Tuesday,,,,09:45:00,12
,12/03/2019,Tuesday,,,,10:15:00,12
,12/03/2019,Tuesday,,,,10:45:00,12
,12/03/2019,Tuesday,,,,11:15:00,1
,12/03/2019,Tuesday,,,,11:45:00,3
,12/03/2019,Tuesday,,2,,12:15:00,
,12/03/2019,Tuesday,,1,,12:45:00,
,12/03/2019,Tuesday,,,,13:15:00,
,12/03/2019,Tuesday,,,,13:45:00,
,12/03/2019,Tuesday,,,,14:15:00,
,12/03/2019,Tuesday,,,,14:45:00,
,12/03/2019,Tuesday,,,,15:15:00,
,12/03/2019,Tuesday,,,,15:45:00,
,12/03/2019,Tuesday,6,1,,16:15:00,
,12/03/2019,Tuesday,6,5,,16:45:00,
,12/03/2019,Tuesday,,8,,17:15:00,
,12/03/2019,Tuesday,,5,,17:45:00,
,12/03/2019,Tuesday,,3,,18:15:00,
,12/03/2019,Tuesday,,1,,18:45:00,
,12/03/2019,Tuesday,,3,,19:15:00,
,12/03/2019,Tuesday,,3,,19:45:00,
,12/03/2019,Tuesday,,2,,20:15:00,
,12/03/2019,Tuesday,,2,,20:45:00,
,12/03/2019,Tuesday,,2,,21:15:00,
,12/04/2019,Wednesday,,4,,05:45:00,
,12/04/2019,Wednesday,,6,,06:15:00,
,12/04/2019,Wednesday,,6,,06:45:00,
,12/04/2019,Wednesday,,3,,07:15:00,
,12/04/2019,Wednesday,,1,,07:45:00,
,12/04/2019,Wednesday,,,,08:15:00,
,12/04/2019,Wednesday,,0,,08:45:00,3
,12/04/2019,Wednesday,,,,09:15:00,
,12/04/2019,Wednesday,,,,09:45:00,
,12/04/2019,Wednesday,,5,,10:15:00,
,12/04/2019,Wednesday,,7,,10:45:00,
,12/04/2019,Wednesday,,4,,11:15:00,
,12/04/2019,Wednesday,,2,,11:45:00,
,12/04/2019,Wednesday,,,,12:15:00,
,12/04/2019,Wednesday,,,,12:45:00,
,12/04/2019,Wednesday,,,,13:15:00,
,12/04/2019,Wednesday,,,,13:45:00,
,12/04/2019,Wednesday,,,,14:15:00,
,12/04/2019,Wednesday,,,,14:45:00,
,12/04/2019,Wednesday,,,,15:15:00,
,12/04/2019,Wednesday,,,,15:45:00,
,12/04/2019,Wednesday,,,,16:15:00,
,12/04/2019,Wednesday,4,0,,16:45:00,
,12/04/2019,Wednesday,,2,,17:15:00,
,12/04/2019,Wednesday,,5,,17:45:00,
,12/04/2019,Wednesday,,0,,18:15:00,
,12/04/2019,Wednesday,,,,18:45:00,
,12/04/2019,Wednesday,,3,,19:15:00,
,12/04/2019,Wednesday,,3,,19:45:00,
,12/04/2019,Wednesday,,2,,20:15:00,
,12/04/2019,Wednesday,,2,,20:45:00,
,12/04/2019,Wednesday,,2,,21:15:00,
,12/05/2019,Thursday,,,,05:45:00,
,12/05/2019,Thursday,,,,06:15:00,
,12/05/2019,Thursday,,,,06:45:00,
,12/05/2019,Thursday,,,,07:15:00,
,12/05/2019,Thursday,,,,07:45:00,
,12/05/2019,Thursday,,4,,08:15:00,
,12/05/2019,Thursday,,4,,08:45:00,
,12/05/2019,Thursday,,,,09:15:00,10
,12/05/2019,Thursday,,,,09:45:00,8
,12/05/2019,Thursday,,,,10:15:00,12
,12/05/2019,Thursday,,,,10:45:00,12
,12/05/2019,Thursday,,1,,11:15:00,
,12/05/2019,Thursday,,,,11:45:00,1
,12/05/2019,Thursday,,2,,12:15:00,
,12/05/2019,Thursday,,3,,12:45:00,
,12/05/2019,Thursday,,,,13:15:00,
,12/05/2019,Thursday,,,,13:45:00,
,12/05/2019,Thursday,,,,14:15:00,
,12/05/2019,Thursday,,,,14:45:00,
,12/05/2019,Thursday,,,,15:15:00,
,12/05/2019,Thursday,,,,15:45:00,
,12/05/2019,Thursday,,1,,16:15:00,
,12/05/2019,Thursday,,,,16:45:00,
,12/05/2019,Thursday,,,,17:15:00,
,12/05/2019,Thursday,,6,,17:45:00,
,12/05/2019,Thursday,,,,18:15:00,
,12/05/2019,Thursday,,1,,18:45:00,
,12/05/2019,Thursday,,,,19:15:00,6
,12/05/2019,Thursday,,,,19:45:00,
,12/05/2019,Thursday,,0,,20:15:00,
,12/05/2019,Thursday,,4,,20:45:00,
,12/05/2019,Thursday,,4,,21:15:00,
,12/06/2019,Friday,,,,05:45:00,
,12/06/2019,Friday,,,,06:15:00,
,12/06/2019,Friday,,4,,06:45:00,
,12/06/2019,Friday,,2,,07:15:00,
,12/06/2019,Friday,,,,07:45:00,
,12/06/2019,Friday,,,,08:15:00,1
,12/06/2019,Friday,,,,08:45:00,
,12/06/2019,Friday,,,,09:15:00,
,12/06/2019,Friday,,,,09:45:00,16
,12/06/2019,Friday,,15,,10:15:00,
,12/06/2019,Friday,,5,,10:45:00,
,12/06/2019,Friday,,3,,11:15:00,
,12/06/2019,Friday,,4,,11:45:00,
,12/06/2019,Friday,,2,,12:15:00,
,12/06/2019,Friday,,3,,12:45:00,
,12/06/2019,Friday,,,,13:15:00,
,12/06/2019,Friday,,,,13:45:00,
,12/06/2019,Friday,,,,14:15:00,
,12/06/2019,Friday,,,,14:45:00,
,12/06/2019,Friday,,,,15:15:00,
,12/06/2019,Friday,,,,15:45:00,
,12/06/2019,Friday,,1,,16:15:00,
,12/06/2019,Friday,3,1,,16:45:00,
,12/06/2019,Friday,,8,,17:15:00,
,12/06/2019,Friday,,,,17:45:00,
,12/06/2019,Friday,,3,,18:15:00,
,12/06/2019,Friday,,3,,18:45:00,
,12/06/2019,Friday,,0,,19:15:00,
,12/06/2019,Friday,,0,,19:45:00,
,12/06/2019,Friday,,2,,20:15:00,
,12/06/2019,Friday,,2,,20:45:00,
,12/06/2019,Friday,,,,21:15:00,
,12/09/2019,Monday,,2,,05:45:00,
,12/09/2019,Monday,,5,,06:15:00,
,12/09/2019,Monday,,2,,06:45:00,
,12/09/2019,Monday,,,,07:15:00,
,12/09/2019,Monday,,,,07:45:00,
,12/09/2019,Monday,,,,08:15:00,
,12/09/2019,Monday,,,,08:45:00,
,12/09/2019,Monday,,,,09:15:00,16
,12/09/2019,Monday,,,,09:45:00,14
,12/09/2019,Monday,,,,10:15:00,
,12/09/2019,Monday,,2,,10:45:00,
13,12/09/2019,Monday,,,,11:15:00,
,12/09/2019,Monday,,,,11:45:00,
,12/09/2019,Monday,,,,12:15:00,12
,12/09/2019,Monday,,,,12:45:00,11
,12/09/2019,Monday,,,,13:15:00,
,12/09/2019,Monday,,,,13:45:00,
,12/09/2019,Monday,,,,14:15:00,
,12/09/2019,Monday,,,,14:45:00,
,12/09/2019,Monday,,,,15:15:00,
,12/09/2019,Monday,,,,15:45:00,
,12/09/2019,Monday,,3,,16:15:00,
,12/09/2019,Monday,6,,,16:45:00,
,12/09/2019,Monday,,5,,17:15:00,
,12/09/2019,Monday,,,,17:45:00,
3,12/09/2019,Monday,,,,18:15:00,
,12/09/2019,Monday,,,,18:45:00,
1,12/09/2019,Monday,,,,19:15:00,
,12/09/2019,Monday,,,,19:45:00,
1,12/09/2019,Monday,,,,20:15:00,
1,12/09/2019,Monday,,,,20:45:00,
,12/09/2019,Monday,,,,21:15:00,
,12/10/2019,Tuesday,,,,05:45:00,
,12/10/2019,Tuesday,,,,06:15:00,
,12/10/2019,Tuesday,,,,06:45:00,
,12/10/2019,Tuesday,,,,07:15:00,
,12/10/2019,Tuesday,,,,07:45:00,
,12/10/2019,Tuesday,,2,,08:15:00,
,12/10/2019,Tuesday,,5,,08:45:00,
,12/10/2019,Tuesday,,,,09:15:00,11
,12/10/2019,Tuesday,,,,09:45:00,11
,12/10/2019,Tuesday,,,,10:15:00,9
,12/10/2019,Tuesday,,,,10:45:00,9
,12/10/2019,Tuesday,,,,11:15:00,
,12/10/2019,Tuesday,,,,11:45:00,
,12/10/2019,Tuesday,,,,12:15:00,
,12/10/2019,Tuesday,,3,,12:45:00,
,12/10/2019,Tuesday,,,,13:15:00,
,12/10/2019,Tuesday,,,,13:45:00,
,12/10/2019,Tuesday,,,,14:15:00,
,12/10/2019,Tuesday,,,,14:45:00,
,12/10/2019,Tuesday,,,,15:15:00,
,12/10/2019,Tuesday,,,,15:45:00,
,12/10/2019,Tuesday,,,,16:15:00,
,12/10/2019,Tuesday,4,2,,16:45:00,
,12/10/2019,Tuesday,,6,,17:15:00,
,12/10/2019,Tuesday,,,,17:45:00,
,12/10/2019,Tuesday,,6,,18:15:00,
,12/10/2019,Tuesday,,5,,18:45:00,
,12/10/2019,Tuesday,,,,19:15:00,2
,12/10/2019,Tuesday,,,,19:45:00,
,12/10/2019,Tuesday,,3,,20:15:00,
,12/10/2019,Tuesday,,3,,20:45:00,
,12/10/2019,Tuesday,,2,,21:15:00,
,12/11/2019,Wednesday,,4,,05:45:00,
,12/11/2019,Wednesday,,2,,06:15:00,
,12/11/2019,Wednesday,,3,,06:45:00,
,12/11/2019,Wednesday,,4,,07:15:00,
,12/11/2019,Wednesday,,5,,07:45:00,
,12/11/2019,Wednesday,,,,08:15:00,
,12/11/2019,Wednesday,,0,,08:45:00,2
,12/11/2019,Wednesday,,,,09:15:00,3
,12/11/2019,Wednesday,,,,09:45:00,
,12/11/2019,Wednesday,,2,,10:15:00,
,12/11/2019,Wednesday,,6,,10:45:00,
,12/11/2019,Wednesday,,,,11:15:00,
,12/11/2019,Wednesday,,1,,11:45:00,
,12/11/2019,Wednesday,,3,,12:15:00,
,12/11/2019,Wednesday,,,,12:45:00,
,12/11/2019,Wednesday,,,,13:15:00,
,12/11/2019,Wednesday,,,,13:45:00,
,12/11/2019,Wednesday,,,,14:15:00,
,12/11/2019,Wednesday,,,,14:45:00,
,12/11/2019,Wednesday,,,,15:15:00,
,12/11/2019,Wednesday,,,,15:45:00,
,12/11/2019,Wednesday,,,,16:15:00,
,12/11/2019,Wednesday,6,3,,16:45:00,
,12/11/2019,Wednesday,,5,,17:15:00,
,12/11/2019,Wednesday,,4,,17:45:00,
,12/11/2019,Wednesday,,2,,18:15:00,
,12/11/2019,Wednesday,,4,,18:45:00,
,12/11/2019,Wednesday,,0,,19:15:00,
,12/11/2019,Wednesday,,2,,19:45:00,
,12/11/2019,Wednesday,,,,20:15:00,
,12/11/2019,Wednesday,,0,,20:45:00,
,12/11/2019,Wednesday,,1,,21:15:00,
,12/12/2019,Thursday,,,,05:45:00,
,12/12/2019,Thursday,,,,06:15:00,
,12/12/2019,Thursday,,,,06:45:00,
,12/12/2019,Thursday,,,,07:15:00,
,12/12/2019,Thursday,,,,07:45:00,
,12/12/2019,Thursday,,6,,08:15:00,
,12/12/2019,Thursday,,4,,08:45:00,
,12/12/2019,Thursday,,,,09:15:00,11
,12/12/2019,Thursday,,,,09:45:00,11
,12/12/2019,Thursday,,,,10:15:00,16
,12/12/2019,Thursday,,,,10:45:00,12
,12/12/2019,Thursday,,,,11:15:00,1
,12/12/2019,Thursday,,,,11:45:00,
,12/12/2019,Thursday,,1,,12:15:00,
,12/12/2019,Thursday,,,,12:45:00,
,12/12/2019,Thursday,,,,13:15:00,
,12/12/2019,Thursday,,,,13:45:00,
,12/12/2019,Thursday,,,,14:15:00,
,12/12/2019,Thursday,,,,14:45:00,
,12/12/2019,Thursday,,,,15:15:00,
,12/12/2019,Thursday,,,,15:45:00,
,12/12/2019,Thursday,,,,16:15:00,
,12/12/2019,Thursday,4,2,,16:45:00,
,12/12/2019,Thursday,,7,,17:15:00,
,12/12/2019,Thursday,,5,,17:45:00,
,12/12/2019,Thursday,,,,18:15:00,
,12/12/2019,Thursday,,2,,18:45:00,
,12/12/2019,Thursday,,,,19:15:00,2
,12/12/2019,Thursday,,,,19:45:00,2
,12/12/2019,Thursday,,0,,20:15:00,
,12/12/2019,Thursday,,0,,20:45:00,
,12/12/2019,Thursday,,,,21:15:00,
,12/13/2019,Friday,,4,,05:45:00,
,12/13/2019,Friday,,5,,06:15:00,
,12/13/2019,Friday,,3,,06:45:00,
,12/13/2019,Friday,,3,,07:15:00,
,12/13/2019,Friday,,,,07:45:00,
,12/13/2019,Friday,,,,08:15:00,2
,12/13/2019,Friday,,,,08:45:00,
,12/13/2019,Friday,,,,09:15:00,
,12/13/2019,Friday,,,,09:45:00,
,12/13/2019,Friday,,4,,10:15:00,
,12/13/2019,Friday,,6,,10:45:00,
,12/13/2019,Friday,,1,,11:15:00,
,12/13/2019,Friday,,2,,11:45:00,
,12/13/2019,Friday,,2,,12:15:00,
,12/13/2019,Friday,,2,,12:45:00,
,12/13/2019,Friday,,,,13:15:00,
,12/13/2019,Friday,,,,13:45:00,
,12/13/2019,Friday,,,,14:15:00,
,12/13/2019,Friday,,,,14:45:00,
,12/13/2019,Friday,,,,15:15:00,
,12/13/2019,Friday,,,,15:45:00,
,12/13/2019,Friday,1,0,,16:15:00,
,12/13/2019,Friday,2,0,,16:45:00,
,12/13/2019,Friday,,2,,17:15:00,
,12/13/2019,Friday,,7,,17:45:00,
,12/13/2019,Friday,,2,,18:15:00,
,12/13/2019,Friday,,,,18:45:00,
,12/13/2019,Friday,2,10,,19:15:00,
,12/13/2019,Friday,,1,,19:45:00,
,12/13/2019,Friday,,0,,20:15:00,
,12/13/2019,Friday,,1,,20:45:00,
,12/13/2019,Friday,,1,,21:15:00,
,12/14/2019,Saturday,,,,05:45:00,
,12/14/2019,Saturday,,,,06:15:00,
,12/14/2019,Saturday,,,,06:45:00,
,12/14/2019,Saturday,,,,07:15:00,
,12/14/2019,Saturday,,,,07:45:00,
1,12/14/2019,Saturday,,,,08:15:00,
3,12/14/2019,Saturday,,,,08:45:00,
,12/14/2019,Saturday,,,,09:15:00,
0,12/14/2019,Saturday,,,,09:45:00,
6,12/14/2019,Saturday,,,,10:15:00,
,12/14/2019,Saturday,,,,10:45:00,
18,12/14/2019,Saturday,,,,11:15:00,
11,12/14/2019,Saturday,,,,11:45:00,
6,12/14/2019,Saturday,,,,12:15:00,
1,12/14/2019,Saturday,,,,12:45:00,
,12/14/2019,Saturday,,4,,13:15:00,
,12/14/2019,Saturday,,6,,13:45:00,
,12/14/2019,Saturday,,2,,14:15:00,
,12/14/2019,Saturday,,5,,14:45:00,
,12/14/2019,Saturday,,7,,15:15:00,
,12/14/2019,Saturday,,7,,15:45:00,
,12/14/2019,Saturday,4,0,,16:15:00,
,12/14/2019,Saturday,18,,,16:45:00,
,12/14/2019,Saturday,18,,,17:15:00,
,12/14/2019,Saturday,6,,,17:45:00,
,12/14/2019,Saturday,,,,18:15:00,
,12/14/2019,Saturday,,,,18:45:00,
,12/14/2019,Saturday,,,,19:15:00,
,12/14/2019,Saturday,,,,19:45:00,
,12/14/2019,Saturday,,,,20:15:00,
,12/14/2019,Saturday,,,,20:45:00,
,12/14/2019,Saturday,,,,21:15:00,
,12/16/2019,Monday,,0,,05:45:00,
,12/16/2019,Monday,,2,,06:15:00,
,12/16/2019,Monday,,4,,06:45:00,
,12/16/2019,Monday,,,,07:15:00,
,12/16/2019,Monday,,,,07:45:00,
,12/16/2019,Monday,,1,,08:15:00,1
,12/16/2019,Monday,,0,,08:45:00,2
,12/16/2019,Monday,,,,09:15:00,10
,12/16/2019,Monday,,,,09:45:00,10
,12/16/2019,Monday,,3,,10:15:00,
,12/16/2019,Monday,,2,,10:45:00,
0,12/16/2019,Monday,,,,11:15:00,
0,12/16/2019,Monday,,,,11:45:00,
,12/16/2019,Monday,,,,12:15:00,5
,12/16/2019,Monday,,,,12:45:00,6
,12/16/2019,Monday,,,,13:15:00,
,12/16/2019,Monday,,,,13:45:00,
,12/16/2019,Monday,,,,14:15:00,
,12/16/2019,Monday,,,,14:45:00,
,12/16/2019,Monday,,,,15:15:00,
,12/16/2019,Monday,,,,15:45:00,
,12/16/2019,Monday,,,,16:15:00,
,12/16/2019,Monday,,,,16:45:00,
,12/16/2019,Monday,,,,17:15:00,
,12/16/2019,Monday,,,,17:45:00,
,12/16/2019,Monday,,2,,18:15:00,
,12/16/2019,Monday,,3,,18:45:00,
,12/16/2019,Monday,,,,19:15:00,
,12/16/2019,Monday,,3,,19:45:00,
,12/16/2019,Monday,,1,,20:15:00,
,12/16/2019,Monday,,,,20:45:00,
,12/16/2019,Monday,,,,21:15:00,
,12/20/2019,Friday,,,,05:45:00,
,12/20/2019,Friday,,3,,06:15:00,
,12/20/2019,Friday,,1,,06:45:00,
,12/20/2019,Friday,,0,,07:15:00,
,12/20/2019,Friday,,,,07:45:00,
,12/20/2019,Friday,,1,,08:15:00,1
,12/20/2019,Friday,,,,08:45:00,4
,12/20/2019,Friday,,,,09:15:00,14
,12/20/2019,Friday,,,,09:45:00,14
,12/20/2019,Friday,,4,,10:15:00,
,12/20/2019,Friday,,3,,10:45:00,
,12/20/2019,Friday,,,,11:15:00,
,12/20/2019,Friday,,3,,11:45:00,
,12/20/2019,Friday,,3,,12:15:00,
,12/20/2019,Friday,,3,,12:45:00,
,12/20/2019,Friday,,,,13:15:00,
,12/20/2019,Friday,,,,13:45:00,
,12/20/2019,Friday,,,,14:15:00,
,12/20/2019,Friday,,,,14:45:00,
,12/20/2019,Friday,,,,15:15:00,
,12/20/2019,Friday,,,,15:45:00,
,12/20/2019,Friday,0,0,,16:15:00,
,12/20/2019,Friday,,1,,16:45:00,
,12/20/2019,Friday,,2,,17:15:00,
,12/20/2019,Friday,,4,,17:45:00,
,12/20/2019,Friday,,5,,18:15:00,
3,12/20/2019,Friday,,,,18:45:00,
,12/20/2019,Friday,,4,,19:15:00,
,12/20/2019,Friday,,0,,19:45:00,
,12/20/2019,Friday,,1,,20:15:00,
,12/20/2019,Friday,,0,,20:45:00,
,12/20/2019,Friday,,1,,21:15:00,
,12/21/2019,Saturday,,,,05:45:00,
,12/21/2019,Saturday,,,,06:15:00,
,12/21/2019,Saturday,,,,06:45:00,
,12/21/2019,Saturday,,,,07:15:00,
,12/21/2019,Saturday,,3,,07:45:00,
0,12/21/2019,Saturday,,,,08:15:00,
0,12/21/2019,Saturday,,,,08:45:00,
,12/21/2019,Saturday,,,,09:15:00,
3,12/21/2019,Saturday,,,,09:45:00,
,12/21/2019,Saturday,,,,10:15:00,
,12/21/2019,Saturday,,,,10:45:00,
2,12/21/2019,Saturday,,,,11:15:00,
3,12/21/2019,Saturday,,,,11:45:00,
15,12/21/2019,Saturday,,,,12:15:00,
4,12/21/2019,Saturday,,,,12:45:00,
,12/21/2019,Saturday,,3,,13:15:00,
,12/21/2019,Saturday,,,,13:45:00,
,12/21/2019,Saturday,,6,,14:15:00,
,12/21/2019,Saturday,,4,,14:45:00,
,12/21/2019,Saturday,,4,,15:15:00,
,12/21/2019,Saturday,,9,,15:45:00,
,12/21/2019,Saturday,,,,16:15:00,
,12/21/2019,Saturday,25,0,,16:45:00,
,12/21/2019,Saturday,12,0,,17:15:00,
,12/21/2019,Saturday,12,0,,17:45:00,
,12/21/2019,Saturday,,,,18:15:00,
,12/21/2019,Saturday,,,,18:45:00,
,12/21/2019,Saturday,,,,19:15:00,
,12/21/2019,Saturday,,,,19:45:00,
,12/21/2019,Saturday,,,,20:15:00,
,12/21/2019,Saturday,,,,20:45:00,
,12/21/2019,Saturday,,,,21:15:00,
,12/22/2019,Sunday,,,,05:45:00,
,12/22/2019,Sunday,,,,06:15:00,
,12/22/2019,Sunday,,,,06:45:00,
,12/22/2019,Sunday,,,,07:15:00,
,12/22/2019,Sunday,,3,,07:45:00,
4,12/22/2019,Sunday,,,,08:15:00,
5,12/22/2019,Sunday,,,,08:45:00,
2,12/22/2019,Sunday,,,,09:15:00,
2,12/22/2019,Sunday,,,,09:45:00,
7,12/22/2019,Sunday,,,,10:15:00,
7,12/22/2019,Sunday,,,,10:45:00,
7,12/22/2019,Sunday,,,,11:15:00,
16,12/22/2019,Sunday,,,,11:45:00,
,12/22/2019,Sunday,,,,12:15:00,
,12/22/2019,Sunday,,,,12:45:00,
,12/22/2019,Sunday,,,,13:15:00,
,12/22/2019,Sunday,,,,13:45:00,
,12/22/2019,Sunday,,4,,14:15:00,
,12/22/2019,Sunday,,2,,14:45:00,
,12/22/2019,Sunday,,1,,15:15:00,
,12/22/2019,Sunday,,,,15:45:00,
,12/22/2019,Sunday,,,,16:15:00,
,12/22/2019,Sunday,,,,16:45:00,
,12/22/2019,Sunday,,,,17:15:00,
,12/22/2019,Sunday,,,,17:45:00,
,12/22/2019,Sunday,,,,18:15:00,
,12/22/2019,Sunday,,,,18:45:00,
,12/22/2019,Sunday,,,,19:15:00,
,12/22/2019,Sunday,,,,19:45:00,
,12/22/2019,Sunday,,,,20:15:00,
,12/22/2019,Sunday,,,,20:45:00,
,12/22/2019,Sunday,,,,21:15:00,
,12/23/2019,Monday,,0,,05:45:00,
,12/23/2019,Monday,,4,,06:15:00,
,12/23/2019,Monday,,,,06:45:00,
,12/23/2019,Monday,,2,,07:15:00,
